date,product_id,category,demand,stock_level,safety_stock,reorder_point,lead_time,criticality,unit_cost,supplier_id,batch_number,expiry_date,storage_temp
2024-02-19,5,Emergency,138,389,158,316,1,4,526.7575393421267,5,B202402-1715,2025-10-16,2-8°C
2024-02-20,5,Emergency,60,329,158,316,1,4,641.3802051979516,3,B202402-3096,2025-03-31,2-8°C
2024-02-21,5,Emergency,164,527,158,316,1,4,569.3426442949027,5,B202402-5011,2026-02-06,2-8°C
2024-02-22,5,Emergency,154,373,158,316,2,4,756.0637020038699,1,B202402-8697,2025-04-14,-20°C
2024-02-23,5,Emergency,143,527,158,316,1,4,594.0887412023046,1,B202402-8130,2026-01-10,Room Temp
2024-02-24,5,Emergency,181,346,158,316,1,4,188.0809086416716,2,B202402-5766,2025-04-01,2-8°C
2024-02-25,5,Emergency,153,527,158,316,1,4,448.628246852952,4,B202402-2341,2025-03-06,-20°C
2024-02-26,5,Emergency,127,400,158,316,2,4,944.5997544776577,2,B202402-2910,2025-05-17,2-8°C
2024-02-27,5,Emergency,148,527,158,316,2,4,964.5983431831678,4,B202402-8350,2025-04-19,Room Temp
2024-02-28,5,Emergency,110,417,158,316,1,4,622.4395465690828,5,B202402-5702,2025-08-02,Room Temp
2024-02-29,5,Emergency,113,527,158,316,2,4,984.0121693679065,4,B202402-2242,2025-10-08,2-8°C
2024-03-01,5,Emergency,231,527,158,316,1,4,253.8960110386299,3,B202403-9363,2024-11-02,2-8°C
2024-03-02,5,Emergency,72,455,158,316,2,4,716.8091323868921,4,B202403-1687,2025-11-18,2-8°C
2024-03-03,5,Emergency,72,383,158,316,1,4,137.27585957492101,2,B202403-6400,2025-10-22,Room Temp
2024-03-04,5,Emergency,130,527,158,316,1,4,121.60215874795593,4,B202403-3429,2025-10-18,Room Temp
2024-03-05,5,Emergency,163,364,158,316,1,4,669.8309739668764,2,B202403-4914,2025-05-10,2-8°C
2024-03-06,5,Emergency,129,527,158,316,1,4,115.21371583096953,5,B202403-7669,2026-01-13,-20°C
2024-03-07,5,Emergency,34,493,158,316,2,4,565.2059750687541,1,B202403-4417,2025-01-23,-20°C
2024-03-08,5,Emergency,94,399,158,316,2,4,513.405630467912,3,B202403-9045,2025-08-02,-20°C
2024-03-09,5,Emergency,187,527,158,316,1,4,924.1108756382823,4,B202403-2569,2025-06-30,2-8°C
2024-03-10,5,Emergency,78,449,158,316,2,4,57.11054290442615,5,B202403-9955,2026-01-29,-20°C
2024-03-11,5,Emergency,109,340,158,316,2,4,571.8694343347673,4,B202403-1868,2025-12-04,2-8°C
2024-03-12,5,Emergency,108,527,158,316,2,4,369.1309900232511,5,B202403-5525,2025-10-02,Room Temp
2024-03-13,5,Emergency,164,363,158,316,2,4,747.3693536469227,3,B202403-4330,2025-05-31,Room Temp
2024-03-14,5,Emergency,132,527,158,316,1,4,877.7206540118003,5,B202403-9610,2024-11-19,-20°C
2024-03-15,5,Emergency,143,384,158,316,1,4,261.826708087705,1,B202403-9187,2025-02-11,Room Temp
2024-03-16,5,Emergency,41,343,158,316,2,4,357.30965407740786,2,B202403-8308,2025-10-22,-20°C
2024-03-17,5,Emergency,171,527,158,316,2,4,758.8391423096051,4,B202403-1915,2024-10-26,Room Temp
2024-03-18,5,Emergency,126,401,158,316,1,4,239.6623582840364,3,B202403-5362,2026-03-08,Room Temp
2024-03-19,5,Emergency,211,527,158,316,1,4,658.8692171702581,3,B202403-4286,2025-09-30,2-8°C
2024-03-20,5,Emergency,98,429,158,316,1,4,162.84534947100846,5,B202403-1443,2025-09-02,-20°C
2024-03-21,5,Emergency,248,527,158,316,2,4,322.1051277081874,4,B202403-3329,2024-12-11,2-8°C
2024-03-22,5,Emergency,119,408,158,316,2,4,692.5879846715827,5,B202403-2274,2025-10-19,2-8°C
2024-03-23,5,Emergency,164,527,158,316,2,4,33.42873461807621,3,B202403-6407,2025-07-23,Room Temp
2024-03-24,5,Emergency,129,398,158,316,2,4,879.821154442123,5,B202403-9035,2026-01-23,-20°C
2024-03-25,5,Emergency,103,527,158,316,2,4,325.32471730874516,5,B202403-3922,2024-12-05,2-8°C
2024-03-26,5,Emergency,196,331,158,316,1,4,708.2715035791356,2,B202403-6651,2025-08-20,Room Temp
2024-03-27,5,Emergency,150,527,158,316,2,4,204.98998903309453,5,B202403-2199,2025-07-27,2-8°C
2024-03-28,5,Emergency,167,360,158,316,1,4,892.8309435691567,3,B202403-8163,2025-08-07,-20°C
2024-03-29,5,Emergency,138,527,158,316,1,4,765.5333695953457,1,B202403-5357,2025-07-16,Room Temp
2024-03-30,5,Emergency,152,375,158,316,2,4,808.1895170776852,2,B202403-8252,2025-02-02,-20°C
2024-03-31,5,Emergency,166,527,158,316,2,4,611.8491929270632,5,B202403-1288,2025-03-15,-20°C
2024-04-01,5,Emergency,81,446,158,316,2,4,45.16032523559386,3,B202404-6450,2026-01-18,-20°C
2024-04-02,5,Emergency,48,398,158,316,1,4,859.5753076796288,2,B202404-7945,2025-06-10,Room Temp
2024-04-03,5,Emergency,128,527,158,316,2,4,527.3974941837414,3,B202404-6033,2025-05-22,Room Temp
2024-04-04,5,Emergency,170,357,158,316,1,4,478.2014690335917,3,B202404-1817,2025-04-29,-20°C
2024-04-05,5,Emergency,190,527,158,316,2,4,834.9579642953776,4,B202404-4399,2026-02-08,Room Temp
2024-04-06,5,Emergency,152,375,158,316,1,4,179.090469479631,3,B202404-8143,2025-12-13,-20°C
2024-04-07,5,Emergency,117,527,158,316,1,4,638.8098182194084,1,B202404-5546,2025-12-29,-20°C
2024-04-08,5,Emergency,187,340,158,316,2,4,941.6033267051199,2,B202404-9922,2024-12-05,-20°C
2024-04-09,5,Emergency,127,527,158,316,2,4,322.4516379607545,1,B202404-1965,2025-02-18,Room Temp
2024-04-10,5,Emergency,106,421,158,316,1,4,915.3515900334004,4,B202404-5632,2025-06-16,-20°C
2024-04-11,5,Emergency,152,527,158,316,2,4,912.4085361363778,5,B202404-8221,2024-11-01,2-8°C
2024-04-12,5,Emergency,133,394,158,316,1,4,985.0081723107228,1,B202404-1815,2025-11-08,Room Temp
2024-04-13,5,Emergency,66,328,158,316,2,4,166.76347617097073,2,B202404-3119,2026-03-14,-20°C
2024-04-14,5,Emergency,44,527,158,316,1,4,941.2017993771492,2,B202404-4187,2025-02-27,-20°C
2024-04-15,5,Emergency,119,408,158,316,2,4,970.8336083434668,2,B202404-3265,2024-10-28,Room Temp
2024-04-16,5,Emergency,148,527,158,316,2,4,589.202979874926,5,B202404-2993,2025-03-10,2-8°C
2024-04-17,5,Emergency,127,400,158,316,1,4,303.2779403955637,4,B202404-7675,2024-10-17,-20°C
2024-04-18,5,Emergency,200,527,158,316,2,4,728.4902955812342,2,B202404-4728,2025-08-06,Room Temp
2024-04-19,5,Emergency,191,336,158,316,2,4,655.085468110091,2,B202404-1229,2025-05-09,Room Temp
2024-04-20,5,Emergency,50,527,158,316,2,4,89.77922954242051,3,B202404-9728,2025-04-04,Room Temp
2024-04-21,5,Emergency,106,421,158,316,1,4,648.9151470423176,2,B202404-4428,2025-11-01,Room Temp
2024-04-22,5,Emergency,100,321,158,316,2,4,804.2629133827436,3,B202404-5811,2025-05-04,-20°C
2024-04-23,5,Emergency,159,527,158,316,1,4,554.0806232708528,5,B202404-9076,2025-10-24,2-8°C
2024-04-24,5,Emergency,117,410,158,316,1,4,696.3007909953401,1,B202404-1869,2025-12-05,-20°C
2024-04-25,5,Emergency,145,527,158,316,1,4,492.4220014276329,3,B202404-4693,2026-03-23,2-8°C
2024-04-26,5,Emergency,76,451,158,316,2,4,745.0399193105047,4,B202404-2600,2025-01-17,Room Temp
2024-04-27,5,Emergency,151,527,158,316,2,4,13.667185373662782,5,B202404-4201,2025-03-04,Room Temp
2024-04-28,5,Emergency,95,432,158,316,1,4,695.6297930250645,5,B202404-5465,2025-02-24,Room Temp
2024-04-29,5,Emergency,123,527,158,316,2,4,988.0635863343392,3,B202404-3794,2026-04-08,Room Temp
2024-04-30,5,Emergency,64,463,158,316,2,4,995.0124556377721,3,B202404-5185,2024-12-28,-20°C
2024-05-01,5,Emergency,141,322,158,316,1,4,771.1425044634717,1,B202405-1179,2025-11-22,2-8°C
2024-05-02,5,Emergency,135,527,158,316,1,4,154.88941820075055,3,B202405-7523,2026-04-14,2-8°C
2024-05-03,5,Emergency,228,527,158,316,1,4,940.9881229186982,4,B202405-9771,2025-07-24,Room Temp
2024-05-04,5,Emergency,158,369,158,316,2,4,521.8233948645839,3,B202405-7065,2025-08-07,Room Temp
2024-05-05,5,Emergency,84,527,158,316,1,4,265.4810688568931,4,B202405-4074,2026-01-18,Room Temp
2024-05-06,5,Emergency,88,439,158,316,2,4,889.7415311862076,5,B202405-1366,2026-04-16,-20°C
2024-05-07,5,Emergency,61,378,158,316,2,4,840.3048131869887,4,B202405-5387,2026-03-24,Room Temp
2024-05-08,5,Emergency,84,527,158,316,1,4,555.5751466344624,2,B202405-7549,2025-07-17,-20°C
2024-05-09,5,Emergency,5,522,158,316,2,4,95.35811101774435,2,B202405-5081,2025-05-03,2-8°C
2024-05-10,5,Emergency,153,369,158,316,2,4,526.8276664583107,5,B202405-9837,2026-03-17,Room Temp
2024-05-11,5,Emergency,75,527,158,316,2,4,820.5862191882485,4,B202405-7354,2026-01-18,2-8°C
2024-05-12,5,Emergency,77,450,158,316,2,4,466.89170160818736,3,B202405-7167,2024-12-04,2-8°C
2024-05-13,5,Emergency,118,332,158,316,1,4,876.1798664610193,1,B202405-8480,2025-11-10,2-8°C
2024-05-14,5,Emergency,166,527,158,316,1,4,590.7020797568142,2,B202405-5592,2025-07-11,2-8°C
2024-05-15,5,Emergency,147,380,158,316,2,4,526.6408297163616,5,B202405-9553,2025-09-15,2-8°C
2024-05-16,5,Emergency,187,527,158,316,2,4,785.3640002753664,3,B202405-8188,2026-02-25,2-8°C
2024-05-17,5,Emergency,125,402,158,316,2,4,234.58845227546135,4,B202405-2911,2025-06-05,-20°C
2024-05-18,5,Emergency,119,527,158,316,2,4,578.7726365560667,4,B202405-7293,2025-05-09,2-8°C
2024-05-19,5,Emergency,108,419,158,316,1,4,285.21254842575263,2,B202405-8256,2025-02-26,-20°C
2024-05-20,5,Emergency,121,527,158,316,1,4,856.6520704265698,3,B202405-9645,2025-09-29,-20°C
2024-05-21,5,Emergency,158,369,158,316,2,4,10.934163901000586,5,B202405-2932,2025-03-16,-20°C
2024-05-22,5,Emergency,206,527,158,316,1,4,780.1560532346213,1,B202405-5979,2026-03-13,Room Temp
2024-05-23,5,Emergency,136,391,158,316,2,4,772.0390620735313,1,B202405-6671,2026-02-23,-20°C
2024-05-24,5,Emergency,143,527,158,316,1,4,286.4717810316495,4,B202405-1387,2026-04-05,2-8°C
2024-05-25,5,Emergency,106,421,158,316,1,4,57.224852329042754,5,B202405-3616,2025-12-29,Room Temp
2024-05-26,5,Emergency,45,376,158,316,1,4,415.6524200286772,1,B202405-3838,2025-03-26,-20°C
2024-05-27,5,Emergency,140,527,158,316,2,4,449.25919165829555,4,B202405-2413,2025-07-16,Room Temp
2024-05-28,5,Emergency,153,374,158,316,1,4,830.7430602481144,3,B202405-8332,2024-12-12,2-8°C
2024-05-29,5,Emergency,146,527,158,316,2,4,303.9765939554542,3,B202405-5408,2025-11-08,-20°C
2024-05-30,5,Emergency,44,483,158,316,1,4,797.3601231279318,4,B202405-2035,2026-02-08,Room Temp
2024-05-31,5,Emergency,97,386,158,316,2,4,767.4658455856373,1,B202405-9920,2026-01-10,2-8°C
2024-06-01,5,Emergency,105,527,158,316,2,4,289.47546641677707,4,B202406-2212,2026-05-30,-20°C
2024-06-02,5,Emergency,129,398,158,316,2,4,595.3561159551655,2,B202406-9001,2025-01-03,2-8°C
2024-06-03,5,Emergency,110,527,158,316,1,4,697.971691945378,5,B202406-5472,2025-07-20,Room Temp
2024-06-04,5,Emergency,38,489,158,316,1,4,323.9335527655776,4,B202406-7407,2025-12-12,-20°C
2024-06-05,5,Emergency,68,421,158,316,1,4,785.9021989891243,1,B202406-5382,2026-03-11,2-8°C
2024-06-06,5,Emergency,154,527,158,316,1,4,152.5591174736896,4,B202406-7932,2025-05-13,Room Temp
2024-06-07,5,Emergency,123,404,158,316,2,4,439.3128544581992,2,B202406-7179,2025-11-15,-20°C
2024-06-08,5,Emergency,82,322,158,316,1,4,302.03311401662216,4,B202406-7656,2025-07-20,2-8°C
2024-06-09,5,Emergency,86,527,158,316,1,4,301.3651403522076,2,B202406-4623,2026-02-11,2-8°C
2024-06-10,5,Emergency,104,423,158,316,2,4,294.19640481004257,2,B202406-9450,2026-03-23,Room Temp
2024-06-11,5,Emergency,141,527,158,316,1,4,703.3069584006047,2,B202406-8030,2025-12-07,2-8°C
2024-06-12,5,Emergency,194,333,158,316,2,4,176.5225722443161,5,B202406-2463,2025-02-17,-20°C
2024-06-13,5,Emergency,139,527,158,316,2,4,479.05431659285296,4,B202406-1187,2025-11-16,Room Temp
2024-06-14,5,Emergency,39,488,158,316,1,4,838.1938282970311,2,B202406-8719,2025-01-31,Room Temp
2024-06-15,5,Emergency,126,362,158,316,1,4,913.2239668047063,1,B202406-7702,2025-05-12,Room Temp
2024-06-16,5,Emergency,12,350,158,316,1,4,475.1792601561823,4,B202406-4097,2026-05-13,2-8°C
2024-06-17,5,Emergency,167,527,158,316,2,4,196.67460332919626,5,B202406-5756,2025-01-04,Room Temp
2024-06-18,5,Emergency,233,527,158,316,1,4,14.65603456453734,4,B202406-4991,2026-04-14,-20°C
2024-06-19,5,Emergency,94,433,158,316,2,4,184.6763787768396,1,B202406-2764,2025-07-16,Room Temp
2024-06-20,5,Emergency,80,353,158,316,2,4,373.35948426352246,1,B202406-6559,2025-04-17,Room Temp
2024-06-21,5,Emergency,187,527,158,316,1,4,338.0895273760437,2,B202406-6109,2026-04-14,Room Temp
2024-06-22,5,Emergency,142,385,158,316,1,4,20.906653770922563,3,B202406-7533,2025-01-13,-20°C
2024-06-23,5,Emergency,67,318,158,316,2,4,715.0700017999478,1,B202406-1350,2026-05-21,Room Temp
2024-06-24,5,Emergency,68,527,158,316,2,4,679.4719380956554,1,B202406-2159,2025-08-01,-20°C
2024-06-25,5,Emergency,136,391,158,316,2,4,474.55569641710036,3,B202406-5841,2026-06-03,-20°C
2024-06-26,5,Emergency,130,527,158,316,2,4,449.2499992618322,2,B202406-1869,2026-01-22,-20°C
2024-06-27,5,Emergency,128,399,158,316,2,4,750.7606680667575,5,B202406-5566,2025-05-28,-20°C
2024-06-28,5,Emergency,145,527,158,316,1,4,362.3397294859974,2,B202406-5007,2025-02-17,-20°C
2024-06-29,5,Emergency,105,422,158,316,1,4,142.10381561592285,1,B202406-8738,2026-06-12,Room Temp
2024-06-30,5,Emergency,84,338,158,316,2,4,329.1784799850426,3,B202406-4858,2025-12-12,Room Temp
2024-07-01,5,Emergency,140,527,158,316,2,4,285.0215497405946,1,B202407-6017,2026-01-23,Room Temp
2024-07-02,5,Emergency,133,394,158,316,2,4,83.96958392962016,4,B202407-8420,2025-05-26,-20°C
2024-07-03,5,Emergency,143,527,158,316,2,4,541.8671804730909,1,B202407-1086,2025-02-03,2-8°C
2024-07-04,5,Emergency,158,369,158,316,2,4,578.9041258009626,4,B202407-9605,2026-05-31,Room Temp
2024-07-05,5,Emergency,73,527,158,316,2,4,566.466481156701,2,B202407-9798,2026-05-18,Room Temp
2024-07-06,5,Emergency,111,416,158,316,2,4,600.9555046822666,1,B202407-6114,2025-04-18,2-8°C
2024-07-07,5,Emergency,92,324,158,316,1,4,531.7598569349709,5,B202407-6518,2026-04-18,-20°C
2024-07-08,5,Emergency,61,527,158,316,1,4,593.9513008899032,3,B202407-7889,2025-06-11,Room Temp
2024-07-09,5,Emergency,153,374,158,316,2,4,94.34722908665138,1,B202407-3408,2025-07-19,2-8°C
2024-07-10,5,Emergency,130,527,158,316,2,4,516.0322492435846,2,B202407-5381,2026-06-20,Room Temp
2024-07-11,5,Emergency,89,438,158,316,1,4,198.26991058141095,2,B202407-5784,2025-10-15,Room Temp
2024-07-12,5,Emergency,160,527,158,316,1,4,513.065063388002,5,B202407-5569,2025-08-22,Room Temp
2024-07-13,5,Emergency,112,415,158,316,2,4,936.0749477378921,5,B202407-3734,2025-02-12,2-8°C
2024-07-14,5,Emergency,84,331,158,316,1,4,368.8495641517449,2,B202407-5852,2025-12-07,Room Temp
2024-07-15,5,Emergency,84,527,158,316,1,4,579.5563266548236,3,B202407-8239,2025-09-03,-20°C
2024-07-16,5,Emergency,73,454,158,316,1,4,565.8847943060824,4,B202407-9820,2025-02-12,2-8°C
2024-07-17,5,Emergency,111,343,158,316,2,4,705.8856915896724,4,B202407-8047,2026-05-03,Room Temp
2024-07-18,5,Emergency,69,527,158,316,2,4,117.53620485496839,3,B202407-6209,2026-05-19,2-8°C
2024-07-19,5,Emergency,131,396,158,316,2,4,96.31612664041668,5,B202407-9075,2025-05-02,2-8°C
2024-07-20,5,Emergency,90,527,158,316,2,4,739.022205983832,3,B202407-5483,2025-08-29,2-8°C
2024-07-21,5,Emergency,92,435,158,316,1,4,60.303924426812436,1,B202407-8179,2026-07-17,Room Temp
2024-07-22,5,Emergency,119,316,158,316,1,4,936.4402591454071,4,B202407-5504,2025-03-06,-20°C
2024-07-23,5,Emergency,117,527,158,316,2,4,794.0509433909775,2,B202407-6401,2025-03-03,-20°C
2024-07-24,5,Emergency,77,450,158,316,1,4,883.6029435683732,5,B202407-8587,2025-07-08,2-8°C
2024-07-25,5,Emergency,39,411,158,316,1,4,805.8812231063524,2,B202407-6430,2025-02-18,-20°C
2024-07-26,5,Emergency,167,527,158,316,1,4,340.1697571290953,3,B202407-9411,2025-05-04,2-8°C
2024-07-27,5,Emergency,84,443,158,316,1,4,772.3865571867875,2,B202407-7663,2026-05-02,-20°C
2024-07-28,5,Emergency,27,416,158,316,2,4,75.05075509404382,2,B202407-4341,2025-09-21,-20°C
2024-07-29,5,Emergency,108,527,158,316,2,4,938.8199486868464,5,B202407-6136,2025-03-10,-20°C
2024-07-30,5,Emergency,147,380,158,316,1,4,686.2885324205206,2,B202407-1388,2025-07-07,-20°C
2024-07-31,5,Emergency,151,527,158,316,2,4,803.2817225345993,4,B202407-9714,2025-10-24,Room Temp
2024-08-01,5,Emergency,140,387,158,316,2,4,820.3859545734928,4,B202408-1916,2025-09-02,2-8°C
2024-08-02,5,Emergency,125,527,158,316,2,4,427.26671859658137,2,B202408-5008,2026-03-14,-20°C
2024-08-03,5,Emergency,111,416,158,316,2,4,421.11843464327285,4,B202408-5244,2025-08-17,2-8°C
2024-08-04,5,Emergency,72,344,158,316,1,4,564.2001635349181,1,B202408-6615,2025-03-26,-20°C
2024-08-05,5,Emergency,102,527,158,316,1,4,34.90248598091007,5,B202408-3179,2026-04-20,-20°C
2024-08-06,5,Emergency,85,442,158,316,1,4,783.7451025696711,2,B202408-5735,2025-04-26,-20°C
2024-08-07,5,Emergency,73,369,158,316,2,4,666.0287778135298,5,B202408-9987,2025-11-08,Room Temp
2024-08-08,5,Emergency,93,527,158,316,1,4,793.0431390618241,3,B202408-2383,2026-03-27,-20°C
2024-08-09,5,Emergency,146,381,158,316,2,4,417.4559590900386,1,B202408-8479,2026-06-20,2-8°C
2024-08-10,5,Emergency,61,320,158,316,1,4,275.93886428706634,3,B202408-1295,2025-10-20,-20°C
2024-08-11,5,Emergency,102,527,158,316,1,4,754.4065880015154,4,B202408-1063,2025-11-15,-20°C
2024-08-12,5,Emergency,119,408,158,316,1,4,767.343244517128,2,B202408-2070,2026-01-04,-20°C
2024-08-13,5,Emergency,99,527,158,316,2,4,108.80421942001372,4,B202408-4838,2025-09-12,Room Temp
2024-08-14,5,Emergency,106,421,158,316,2,4,556.0451039343583,2,B202408-8723,2025-06-24,-20°C
2024-08-15,5,Emergency,62,359,158,316,1,4,593.1731080196087,2,B202408-1808,2025-05-29,2-8°C
2024-08-16,5,Emergency,99,527,158,316,2,4,727.2270007422625,4,B202408-8168,2025-02-20,Room Temp
2024-08-17,5,Emergency,68,459,158,316,1,4,500.3360932821217,4,B202408-1860,2026-04-09,2-8°C
2024-08-18,5,Emergency,103,356,158,316,1,4,936.0973612143978,1,B202408-9867,2026-03-21,2-8°C
2024-08-19,5,Emergency,154,527,158,316,1,4,656.8357288866046,1,B202408-2826,2026-06-22,Room Temp
2024-08-20,5,Emergency,84,443,158,316,2,4,644.3236129011088,5,B202408-3605,2026-04-24,-20°C
2024-08-21,5,Emergency,157,527,158,316,1,4,575.658625797544,4,B202408-8605,2025-10-06,Room Temp
2024-08-22,5,Emergency,106,421,158,316,2,4,748.1171254969001,4,B202408-4700,2026-06-26,Room Temp
2024-08-23,5,Emergency,124,527,158,316,1,4,664.0929680294372,1,B202408-3353,2026-07-16,-20°C
2024-08-24,5,Emergency,130,397,158,316,1,4,917.0454501177725,5,B202408-8253,2025-09-16,-20°C
2024-08-25,5,Emergency,64,333,158,316,2,4,184.25873985339177,3,B202408-1079,2025-04-08,2-8°C
2024-08-26,5,Emergency,148,527,158,316,1,4,507.97981835643924,4,B202408-5090,2025-02-22,-20°C
2024-08-27,5,Emergency,69,458,158,316,2,4,62.48031999530649,5,B202408-3858,2026-01-10,2-8°C
2024-08-28,5,Emergency,51,407,158,316,1,4,502.41702666482735,2,B202408-4392,2025-08-21,2-8°C
2024-08-29,5,Emergency,107,527,158,316,2,4,619.9491431305725,1,B202408-7570,2026-06-01,Room Temp
2024-08-30,5,Emergency,117,410,158,316,1,4,135.0530882712476,5,B202408-5118,2025-05-27,2-8°C
2024-08-31,5,Emergency,58,352,158,316,2,4,823.0393286623485,3,B202408-2384,2026-06-12,2-8°C
2024-09-01,5,Emergency,71,527,158,316,1,4,280.1900203270093,4,B202409-3488,2026-03-02,-20°C
2024-09-02,5,Emergency,61,466,158,316,1,4,416.29883940688313,5,B202409-7994,2025-12-04,Room Temp
2024-09-03,5,Emergency,39,427,158,316,1,4,472.48437882417045,3,B202409-6667,2025-12-02,-20°C
2024-09-04,5,Emergency,77,350,158,316,1,4,73.81449156012528,4,B202409-2609,2025-04-17,-20°C
2024-09-05,5,Emergency,90,527,158,316,1,4,406.4707398908804,3,B202409-5058,2026-06-28,-20°C
2024-09-06,5,Emergency,138,389,158,316,1,4,733.2831461111329,4,B202409-5301,2025-07-01,2-8°C
2024-09-07,5,Emergency,28,361,158,316,1,4,953.9111214659144,3,B202409-7844,2025-12-10,-20°C
2024-09-08,5,Emergency,75,527,158,316,1,4,26.823386790952235,3,B202409-7391,2026-07-01,-20°C
2024-09-09,5,Emergency,87,440,158,316,1,4,387.28829497102345,2,B202409-5962,2026-06-21,2-8°C
2024-09-10,5,Emergency,60,380,158,316,2,4,767.9137301192461,5,B202409-3446,2026-07-25,Room Temp
2024-09-11,5,Emergency,98,527,158,316,2,4,191.69523561930092,1,B202409-2985,2025-05-09,Room Temp
2024-09-12,5,Emergency,116,411,158,316,1,4,553.3080235629352,2,B202409-6988,2025-05-03,-20°C
2024-09-13,5,Emergency,89,322,158,316,1,4,676.0872654724034,3,B202409-7865,2026-05-06,-20°C
2024-09-14,5,Emergency,72,527,158,316,1,4,50.741303162664366,3,B202409-9523,2025-04-22,2-8°C
2024-09-15,5,Emergency,87,440,158,316,1,4,307.37376557041887,5,B202409-1789,2026-03-09,Room Temp
2024-09-16,5,Emergency,77,363,158,316,1,4,700.4768852437904,4,B202409-7607,2025-07-03,Room Temp
2024-09-17,5,Emergency,101,527,158,316,1,4,954.9653736135868,3,B202409-6644,2025-10-11,2-8°C
2024-09-18,5,Emergency,128,399,158,316,2,4,209.50802579234326,4,B202409-7880,2025-11-15,-20°C
2024-09-19,5,Emergency,98,527,158,316,2,4,606.4660409440196,2,B202409-9366,2026-06-19,Room Temp
2024-09-20,5,Emergency,132,395,158,316,2,4,292.8776857172001,3,B202409-1042,2026-08-16,2-8°C
2024-09-21,5,Emergency,85,527,158,316,2,4,327.0158555418108,1,B202409-9738,2025-05-02,Room Temp
2024-09-22,5,Emergency,74,453,158,316,2,4,592.12745759416,5,B202409-8283,2026-03-18,Room Temp
2024-09-23,5,Emergency,68,385,158,316,2,4,334.6486230825098,3,B202409-6680,2026-04-10,2-8°C
2024-09-24,5,Emergency,108,527,158,316,1,4,686.3632334152376,1,B202409-1807,2026-01-24,2-8°C
2024-09-25,5,Emergency,93,434,158,316,1,4,38.42980164367095,3,B202409-6075,2026-02-12,-20°C
2024-09-26,5,Emergency,94,340,158,316,1,4,568.4935188150299,2,B202409-7527,2025-11-14,-20°C
